uch	1655.810
nse	1654.050
ara	1653.390
reg	1651.720
len	1650.780
uil	1636.310
cro	1633.960
lqu	1632.760
uva	1624.760
elq	1622.430
rer	1620.100
oui	1616.670
alo	1611.860
fra	1611.200
vis	1597.920
ssé	1597.350
ita	1597.130
rop	1593.220
lis	1582.290
prè	1581.370
ndi	1576.760
ace	1576.650
dir	1574.560
ach	1569.440
ple	1568.690
gen	1561.910
rme	1561.540
ges	1560.260
mbr	1557.420
iso	1556.650
rav	1549.770
ole	1543.820
mal	1543.200
han	1539.400
déc	1539.270
cie	1537.870
rde	1531.270
mou	1524.790
uer	1524.590
hom	1522.780
lor	1521.630
ect	1511.720
urn	1511.180
rch	1509.340
ton	1506.720
are	1496.180
aur	1494.990
cri	1491.150
ega	1488.930
cer	1485.010
fil	1478.230
inc	1466.690
aqu	1460.780
nsi	1459.410
mer	1459.060
mis	1456.180
mbl	1445.340
reu	1442.950
arc	1436.240
mpl	1432.190
teu	1431.280
ici	1425.320
itu	1425.060
sor	1421.060
orm	1415.150
emm	1414.600
ira	1413.880
tir	1413.140
eve	1412.090
rec	1408.730
dou	1406.360
jam	1404.490
poi	1400.390
cen	1399.210
acc	1395.480
bla	1395.090
rir	1389.060
uri	1383.070
fon	1377.110
éra	1373.320
iti	1372.360
nch	1371.920
sit	1369.460
née	1366.420
rép	1365.990
cti	1364.620
rep	1363.290
cla	1360.920
tri	1356.020
ali	1355.500
rap	1354.660
sol	1350.440
éco	1347.180
mie	1336.760
fau	1327.400
och	1318.060
ger	1302.950
auc	1300.440
rce	1298.390
riv	1297.740
rat	1294.220
esp	1293.510
ela	1276.250
nir	1276.040
ern	1273.380
veu	1270.740
mor	1270.580
rra	1269.630
fer	1269.510
let	1264.580
erc	1264.060
ujo	1257.780
erv	1257.450
vit	1245.450
erm	1245.200
uvr	1240.530
eni	1236.820
chi	1233.210
ina	1229.230
nst	1224.440
aim	1222.130
bra	1220.860
épa	1220.470
hos	1211.770
sie	1211.060
ima	1211.000
ibl	1210.570
hau	1206.950
tal	1204.840
été	1203.330
mpr	1200.600
vra	1196.470
loi	1194.640
ini	1193.950
col	1192.220
mil	1191.810
ili	1190.590
quo	1187.600
rac	1187.440
nté	1182.560
ndu	1173.600
pli	1173.110
met	1170.040
arl	1168.680
ami	1160.850
ula	1158.600
sin	1156.440
cul	1150.220
trè	1150.000
rée	1140.650
roc	1140.250
enn	1136.600
sag	1133.500
mat	1122.910
otr	1122.620
uoi	1121.180
nie	1119.520
oya	1119.370
str	1112.530
ppe	1109.840
rge	1109.470
ate	1104.640
ouj	1103.250
ché	1097.870
rqu	1083.500
éch	1083.250
fou	1082.250
enu	1081.050
lac	1078.310
rêt	1077.300
rne	1076.480
nça	1076.050
tab	1073.450
yeu	1072.370
pie	1070.100
dés	1069.280
oss	1068.040
fan	1066.750
tel	1065.470
hai	1062.250
tat	1059.600
ame	1057.030
sée	1056.630
ome	1047.450
amb	1046.960
épo	1045.690
rev	1043.850
arm	1043.500
uff	1042.220
ése	1038.850
ade	1038.740
eco	1038.450
ind	1037.770
jeu	1033.880
sav	1031.540
urt	1029.540
nqu	1028.120
fem	1022.670
oli	1021.120
réc	1013.310
mpo	1008.400
hes	1007.570
apr	1000.100
nné	997.790
bli	996.390
pon	994.610
éci	994.450
not	992.990
agn	992.940
bea	990.970
ani	989.210
dra	987.140
its	981.130
ari	981.060
ttr	977.300
têt	976.600
den	974.000
ubl	970.320
lli	970.120
tiq	968.400
lat	965.310
voy	965.290
ssu	964.710
act	964.360
env	962.680
pel	951.310
ala	950.960
ros	948.240
mpa	947.530
oeu	943.570
nfi	941.470
llé	940.180
tta	939.550
die	939.110
uta	938.690
nfa	937.750
ing	937.550
pèr	935.130
ume	934.680
çai	932.990
vin	932.730
mèr	932.720
ivr	932.080
rin	931.450
pai	928.340
iva	927.380
uai	927.010
aît	925.940
oue	925.190
rom	918.800
lev	911.090
ies	907.280
lée	906.700
ude	900.250
nat	898.990
lou	891.030
agi	887.090
nui	886.880
usi	885.650
ési	885.240
gea	883.180
nds	880.690
rmi	878.590
urr	876.360
ust	874.580
har	867.930
uti	865.980
nom	865.720
tér	864.460
ann	856.820
tôt	854.050
écr	853.360
sec	853.040
ppr	847.900
sal	847.590
bat	843.840
exp	841.770
aff	839.680
mag	838.670
uto	837.410
esc	837.360
riè	836.370
tis	834.950
lei	834.930
bar	834.030
noi	833.530
arg	832.520
sis	830.250
ral	829.200
ice	828.300
eun	827.330
uet	827.260
api	826.190
oix	824.880
dép	821.240
étr	814.000
abi	812.950
vol	812.810
déj	812.090
gro	811.470
cle	810.460
upe	810.390
lic	810.110
nis	807.980
jet	807.480
 qu	805.470
tés	803.940
rna	803.580
mot	801.610
bri	797.470
lar	796.830
ffe	796.350
ica	795.310
cas	795.240
cal	795.060
cin	794.790
tom	794.460
som	792.390
dro	791.340
mit	791.000
rle	789.810
ffi	788.710
uni	788.630
orc	788.100
eff	786.980
iff	786.880
inu	786.230
ngu	785.200
rel	784.410
ets	783.880
gna	783.550
val	782.620
bru	781.770
rma	778.040
ric	776.620
rda	773.440
éte	773.360
oig	770.040
rni	769.090
fle	768.050
ére	766.530
rdi	764.690
nal	763.160
cte	760.900
pér	760.860
auv	760.050
vil	758.030
bil	756.350
oil	756.290
idé	755.920
rue	754.520
oud	753.950
oqu	753.030
tar	750.980
éti	748.940
sau	748.310
nem	747.290
erd	747.140
bor	746.230
lut	746.120
ueu	742.840
nue	742.550
eri	741.720
rso	739.650
onf	739.010
pat	738.270
miè	738.210
fro	735.790
çon	735.680
sib	734.800
fic	733.180
lum	732.170
amp	730.450
bas	729.810
ut-	727.850
ref	727.020
yai	726.580
ouf	725.310
hev	724.940
uge	724.420
ian	723.310
atr	720.620
hez	719.580
bes	717.770
esq	716.580
raî	716.000
epr	715.640
avi	712.280
mom	711.800
pag	710.490
pau	708.140
-êt	708.100
tée	707.200
éjà	707.160
ban	706.880
cra	705.820
côt	704.880
ppo	704.730
liq	703.220
nvi	700.750
ppa	699.590
rve	699.010
t-ê	697.970
gri	696.940
ham	695.790
pei	695.580
sil	695.310
ape	695.130
can	694.540
mur	693.720
cun	692.410
lig	691.830
llo	689.520
fac	688.560
anç	687.300
ori	687.090
iné	686.600
rag	685.640
mbe	684.320
fit	684.280
tim	683.010
rei	682.310
aud	681.280
tue	680.790
ffr	678.880
sso	678.590
tud	678.590
neu	677.520
ria	677.370
cat	676.700
oug	676.310
doi	673.010
hon	667.150
écl	665.670
ige	665.450
oll	663.200
pit	661.230
nci	661.050
epu	660.080
dep	659.530
cre	658.850
éné	658.380
hab	656.830
his	653.170
meu	653.080
e q	652.970
ce 	652.560
til	651.840
rui	649.830
evi	648.830
ora	646.780
ves	645.630
vei	645.590
nve	644.780
ote	642.930
olo	641.870
tré	638.350
îtr	637.930
ivi	637.630
viv	637.420
oub	637.350
nit	635.660
nos	635.590
urd	629.450
qué	628.880
inq	628.660
tac	628.530
amo	626.070
nsa	625.680
bit	625.530
éme	623.000
jus	622.430
vel	621.940
ifi	621.610
rév	621.550
rto	621.090
sez	620.830
ngt	620.040
tor	619.100
sir	615.130
uiv	614.840
pir	612.600
sto	612.060
eto	606.110
lot	606.090
igu	605.520
feu	603.700
oye	599.670
hem	597.080
vez	595.670
abo	592.630
dor	592.030
sce	590.880
dét	590.350
gre	588.710
ott	586.380
bai	586.240
cit	585.820
llu	582.630
orp	582.560
oie	582.200
mba	581.300
éto	581.030
cco	580.060
ôté	579.530
déf	577.360
spe	576.490
umi	574.770
gén	573.210
nor	573.090
sus	571.120
lég	570.460
tag	570.000
vid	569.050
-mê	567.280
iel	564.860
spo	562.220
hor	562.010
bal	561.550
isé	559.870
mpt	559.080
pte	557.100
irs	556.840
hie	556.400
déb	555.120
net	554.500
tic	554.320
élé	551.480
ram	550.910
lin	550.890
mir	550.150
sig	549.070
lib	546.240
ème	545.960
fen	545.820
iai	544.980
fut	542.530
lag	541.980
isp	541.360
arq	540.360
atu	539.740
rad	539.560
ode	538.810
ots	538.610
cil	538.240
rot	537.600
anq	537.540
uat	535.710
sac	535.300
boi	535.250
elu	534.980
ied	534.450
gno	534.390
dée	534.160
ept	532.100
vio	532.080
imm	531.550
pay	531.130
mpe	530.670
pes	530.580
rrê	530.460
gou	529.960
arf	529.470
cap	529.010
tiv	527.540
rvi	527.480
rmé	526.120
off	526.070
édi	525.810
pan	525.660
udr	525.540
plo	524.690
ffa	523.360
etr	522.450
ich	517.630
nel	517.210
cam	516.840
gag	515.460
nér	515.290
fus	515.010
lam	514.950
ult	514.890
arb	513.800
euv	513.550
tif	513.410
gin	513.390
ngl	512.040
cur	511.970
-de	511.350
émo	510.720
dif	510.440
ber	509.980
ccu	507.010
éga	506.880
cep	505.990
liv	504.450
las	503.750
cré	502.740
fla	501.510
cui	501.290
itr	500.740
rof	500.590
mée	500.430
urq	498.700
bel	498.680
scu	498.580
von	498.530
nen	498.380
sup	498.080
vea	497.470
niè	497.420
sûr	497.150
nnu	497.040
fér	496.760
dur	495.270
rab	494.430
din	493.950
rts	491.970
dam	491.950
fal	490.940
uco	490.390
vri	489.720
rim	488.540
haq	488.250
dui	486.040
aci	485.540
onv	485.350
rps	485.220
cid	484.200
gla	481.570
spa	479.780
lèv	478.410
ast	478.220
sat	477.760
eai	476.620
rté	476.210
niq	475.290
tru	472.550
vot	471.470
adi	471.000
pho	468.820
uem	468.070
occ	467.960
osa	467.850
gli	467.160
vem	467.100
aig	464.870
ata	464.590
iei	463.480
sei	461.760
rig	460.190
eui	460.090
fam	459.150
hum	458.800
réf	458.100
sim	457.340
mus	453.460
ceu	452.730
ète	451.410
pol	451.150
ucu	450.660
rio	450.530
ril	449.540
uré	449.510
oût	448.610
exi	448.320
eig	447.430
rét	444.990
inv	444.010
eté	441.950
évi	441.250
coe	440.840
aba	440.440
cis	440.250
siè	439.990
omi	439.230
rob	438.440
éve	437.410
rse	436.860
rro	436.730
uin	436.560
tea	436.030
ial	436.000
ncé	435.690
tiè	435.040
èce	434.870
rné	433.530
nfo	433.300
yan	432.800
'un	432.100
mas	431.370
ièc	431.280
uli	431.210
aîn	430.350
osé	430.270
nto	430.260
ndo	427.600
ngé	427.090
sci	426.830
itt	426.130
inf	425.820
tei	425.110
ext	424.960
obs	422.200
rds	421.840
pec	419.390
oma	418.090
rdr	416.020
elo	415.930
exc	414.370
laq	414.110
xpl	413.170
mma	413.100
idi	412.460
rré	412.440
réa	412.430
éré	412.050
org	411.230
lés	410.070
hal	409.980
apa	409.790
rég	409.630
gné	409.310
imi	409.160
isc	409.130
rus	407.900
éli	407.310
nez	403.520
sés	403.240
ete	403.170
fri	402.280
uir	402.200
ulo	399.570
gle	399.270
rla	399.100
nsu	398.610
sme	397.830
iré	397.790
ost	397.120
rsa	397.090
dér	396.770
éro	396.520
uce	395.250
nsé	394.110
cai	393.950
ndé	393.710
dém	393.680
ève	393.660
dia	393.460
ase	391.310
ffl	390.970
erg	390.710
gré	389.980
gal	389.000
olu	388.920
osi	387.230
éca	386.690
cau	386.660
piè	386.520
ele	386.480
evo	386.150
vir	385.980
uée	385.710
ays	385.450
hui	383.370
aul	382.810
pin	382.610
sca	382.370
vag	381.800
rci	380.820
nag	380.660
pét	379.370
dél	378.930
st-	378.880
aro	378.390
lir	378.040
t-c	375.860
d'a	375.810
oid	373.840
ntu	373.830
ana	373.790
éla	373.600
aya	373.380
sel	373.320
vic	373.160
méd	372.690
spi	372.520
roy	372.340
joi	371.740
bro	371.650
sab	371.250
ats	370.920
nvo	369.800
ffé	369.560
sté	369.550
uda	367.550
cli	367.300
fia	365.730
cad	364.420
ène	364.180
ada	363.440
rut	361.710
cup	361.630
évo	361.020
aid	360.620
lad	359.670
mun	359.570
pea	358.820
lez	358.050
els	357.880
but	356.810
âch	356.420
pap	356.390
gan	356.350
has	355.990
icu	355.620
mét	355.410
i-m	354.980
lié	354.690
vée	354.430
nus	354.330
faç	353.830
rog	353.200
coi	353.140
éso	352.990
upé	352.120
uté	352.100
abs	351.570
blo	351.480
pti	351.410
oua	351.260
oni	350.190
isq	349.990
lia	349.660
iét	349.380
obl	349.140
épr	349.020
yer	348.210
cru	348.020
écu	347.490
rbe	346.530
adr	346.360
cip	346.150
hap	345.940
mau	345.840
agu	345.110
gni	344.770
nut	344.670
exe	344.460
cia	343.620
amm	343.100
eno	342.120
exa	341.280
équ	341.270
ctu	340.050
ffo	339.860
eng	339.500
red	339.480
log	339.150
uvé	338.360
rib	338.300
eta	338.120
iro	336.940
pis	336.310
nêt	336.170
gte	335.540
prê	335.350
asi	335.330
opr	335.000
ota	334.870
ene	334.730
ono	334.290
ui-	333.740
ôte	333.670
ivé	332.410
ilà	332.160
ona	331.950
uma	331.320
oti	331.220
ero	330.820
ane	330.740
rdu	329.740
aco	329.410
rol	329.100
oux	328.810
-ce	328.800
éni	328.400
nni	328.060
upi	327.870
rôl	327.320
ôle	326.820
ict	326.640
uie	326.210
nso	325.980
spé	325.890
rço	325.650
upp	325.270
fes	325.110
upa	324.860
mod	324.180
opo	323.970
uen	323.230
rtu	322.900
urg	322.710
mmu	322.440
dos	322.390
vas	321.830
ano	321.520
éfi	321.500
rêv	321.370
mér	321.340
êch	320.630
het	319.810
dég	319.130
ibr	318.960
hés	318.840
uar	317.180
cac	316.700
au-	316.430
emo	316.110
rez	315.480
mad	313.560
îne	312.910
iez	312.430
div	312.180
acu	311.950
aço	311.840
fie	311.280
ajo	310.030
vér	309.180
oto	308.920
dic	308.830
iol	308.110
fre	307.730
émi	307.700
nif	306.930
one	305.830
gée	305.790
gui	305.660
tig	305.460
git	305.190
cem	305.040
èvr	304.800
ola	304.530
nés	303.740
rfo	303.200
dix	303.110
l'u	302.570
udi	301.950
ere	301.810
riq	301.600
fum	301.590
tèr	301.230
rèr	301.130
usa	300.730
mul	300.250
gie	299.850
cce	299.840
hér	299.640
tél	298.050
aru	297.790
ncl	297.530
vue	297.520
hée	297.190
ièm	296.880
urp	295.750
éce	295.740
eli	295.670
ism	295.360
gèr	295.350
lec	295.030
due	294.840
sid	294.360
oei	294.260
épi	293.300
enê	292.300
eso	292.170
ecr	291.990
uqu	291.580
usc	290.790
scr	290.490
u-d	290.210
iga	290.060
obi	289.850
mac	289.070
umé	287.050
pal	286.780
gau	286.730
clo	286.700
tas	286.000
rea	284.420
naî	284.290
éno	283.880
gis	283.490
uvo	283.150
ulé	282.650
hou	281.840
rpr	281.700
lab	281.640
pêc	281.170
cée	280.750
utô	280.740
rid	280.630
evé	278.940
égl	278.720
iat	278.710
tti	278.570
urm	278.440
loc	278.250
tap	277.800
hoi	277.550
aga	276.050
upl	275.360
dès	275.210
ino	274.800
nno	274.720
ntô	274.610
bse	274.190
mmo	274.090
arç	273.620
rod	273.150
xis	273.050
adm	272.120
pot	271.070
ètr	271.060
rif	270.640
dat	270.040
aca	269.820
iri	269.670
abr	269.660
oca	269.190
nsp	268.970
acé	267.680
rdo	265.130
phi	265.120
aré	265.090
thé	264.470
goû	263.780
tié	263.030
sar	262.940
éle	262.460
lim	262.210
opp	262.200
orr	262.020
nim	261.780
nua	261.520
hot	261.230
mid	260.440
mei	260.310
rém	260.270
auf	259.690
mbi	258.690
agr	258.540
éma	257.860
igt	257.840
hac	257.760
cab	257.710
nd-	257.650
usé	257.440
acr	257.340
usq	257.210
los	257.070
efo	256.930
rbr	256.650
nct	256.450
lop	256.140
eds	256.030
dig	255.890
ulu	255.740
lte	255.710
alg	255.620
vac	255.300
sea	255.110
enr	254.400
pée	253.590
mèt	253.570
étu	253.000
oci	252.940
ida	252.120
maî	251.990
ogr	251.690
urc	251.080
le-	251.080
mob	249.490
olé	248.840
gem	248.730
vau	248.680
say	248.060
rva	247.870
igi	247.570
gon	246.840
fet	246.670
fig	244.980
cta	244.680
âme	244.610
ado	243.930
fur	243.450
epo	243.110
flé	242.780
sub	242.760
nar	242.510
rdé	242.410
êve	241.960
cir	241.650
ruc	241.620
sér	241.270
frè	241.160
égi	240.910
hin	240.760
-ci	240.660
hir	240.200
stu	239.850
nga	239.820
êta	239.640
aye	238.970
hef	238.860
élo	238.560
éan	238.450
fir	238.030
epa	237.820
alm	237.230
erç	236.650
réu	236.400
suf	236.250
agé	235.920
pid	235.840
pil	235.440
eût	235.270
ray	235.260
dom	235.100
cev	234.560
lue	234.380
rgi	233.340
uci	233.170
alu	231.340
tua	231.220
égo	231.170
rov	230.270
oué	230.100
erb	230.050
âte	230.030
ncs	229.960
ars	229.680
suc	229.590
bêt	229.250
lio	229.010
yag	228.630
dmi	228.180
tté	227.670
rié	227.670
éde	227.670
épu	227.470
nfl	227.460
caf	227.430
flo	227.380
épé	226.150
dév	226.140
jar	225.790
cus	225.460
esu	225.200
rmu	224.760
égu	224.610
spr	224.580
aup	224.530
fec	223.310
mpê	222.700
mpi	222.690
ato	222.580
arn	222.420
asc	222.110
épl	221.740
amé	221.530
là-	221.080
dio	220.870
pub	220.340
âge	220.060
ups	220.010
liè	219.640
iée	219.580
éba	219.460
uei	218.740
fat	218.710
imé	218.630
glo	217.780
gur	217.730
ila	217.630
céd	217.160
gué	216.870
uct	215.940
éph	215.920
put	215.800
nsc	215.570
sif	215.510
bin	215.240
jug	214.890
ean	214.880
aça	214.570
ebo	213.970
éfe	213.740
blé	213.610
vêt	213.570
yon	213.190
lèr	212.670
èle	212.490
nca	212.360
rfa	211.680
siq	211.210
niv	210.890
var	210.860
nre	210.720
fix	210.380
enç	210.240
pul	210.200
pén	209.940
itô	209.050
ège	208.880
asa	208.170
orn	208.060
utt	207.840
urv	207.460
rsq	207.160
ogn	206.780
ilo	206.630
âtr	206.530
'au	206.350
éda	206.000
bus	205.990
fol	205.260
ége	204.850
typ	204.380
aph	204.340
ifs	204.220
iés	203.950
yst	203.550
cut	202.930
nfe	202.790
afé	202.710
hen	202.520
xtr	202.490
réd	202.220
cue	202.150
efu	202.040
édu	202.020
lép	202.000
ipe	201.950
hât	201.150
mbé	200.980
ngo	200.650
obe	200.520
yez	200.440
elé	200.430
alh	200.360
soc	200.320
éal	199.810
ico	199.660
cca	199.600
éna	199.300
rej	199.150
ppl	198.980
xpr	198.860
onh	198.310
spè	197.720
yen	197.310
sul	196.440
onç	195.740
tam	195.590
tho	194.490
tau	194.430
ype	194.230
oct	193.920
dus	193.640
pac	193.590
poc	193.570
gor	193.520
fis	193.210
hôt	193.130
jui	192.720
mém	192.480
mpé	192.360
uls	192.270
lgr	191.960
nze	191.580
nau	191.430
lhe	191.300
epe	191.120
odu	190.890
pom	190.500
iet	190.210
ovi	190.100
uvi	189.240
vos	189.140
fût	188.800
ccr	188.760
six	187.910
bur	187.900
lav	187.520
ofo	187.210
lom	186.650
pab	186.390
oît	186.390
euf	186.080
lme	186.050
eue	186.030
soe	185.770
dri	185.540
até	185.170
gts	185.130
lur	185.100
cop	184.970
pha	184.940
rsu	184.680
ito	184.270
évé	184.110
siv	183.910
iot	183.860
igé	183.580
igr	183.540
uya	182.710
del	182.570
hat	181.450
mam	181.410
urb	181.400
ncr	181.360
ath	181.030
pur	180.930
tué	180.670
opé	180.610
oré	180.470
asq	180.310
rûl	179.960
brû	179.960
nac	179.880
ués	179.670
alc	179.630
lun	179.570
tez	179.560
oyé	179.540
irc	179.510
chu	179.370
gai	178.940
çan	178.860
acl	178.720
ahi	178.590
sep	178.400
utu	178.360
ibu	177.730
nio	177.600
éne	177.470
cot	176.240
phe	176.130
épe	175.920
tto	175.900
chè	175.470
irm	175.400
sco	175.290
ébu	175.230
dez	174.940
apo	174.000
arv	173.390
re-	173.260
rmo	173.200
mel	172.390
opi	172.280
te-	171.980
nhe	171.910
aun	171.650
nic	171.370
rip	171.300
geu	171.240
equ	171.050
oph	170.520
cto	170.460
ésa	170.400
run	170.190
clu	169.750
asp	169.730
uro	169.560
èch	169.550
uèr	169.410
ppu	169.350
'ab	169.320
moy	168.940
erp	168.620
mmé	168.610
e-m	168.360
tum	168.030
duc	167.970
jau	167.940
mbo	167.940
irr	167.780
mi-	167.350
nva	167.310
dea	166.800
bje	166.710
fié	166.540
cea	166.130
crè	165.920
mmi	165.920
ppé	165.410
cav	164.390
doc	164.340
ébr	164.210
rar	164.130
ûre	163.980
voq	163.860
égr	163.800
xem	163.660
rgé	163.390
ibe	163.200
oge	163.180
rco	162.790
e-c	162.310
méc	162.110
geo	162.110
evr	161.290
fas	160.780
éfl	160.740
bér	160.680
obj	160.560
éva	160.480
gés	160.450
deb	160.350
auj	160.280
gul	159.950
nab	159.470
dim	159.470
stè	159.310
hur	159.050
eho	158.990
deh	158.990
rga	158.690
eup	158.500
egr	158.470
d'h	158.450
'hu	158.380
rd'	158.380
lti	158.380
far	158.250
oi-	157.850
odi	157.770
ucc	157.710
més	157.620
giq	157.100
eoi	156.180
ofi	156.120
amu	156.000
noc	155.930
ube	155.800
éfa	155.090
ubi	154.220
cig	153.750
bsc	153.740
ago	153.720
raq	153.620
mêl	153.590
dav	153.540
nol	153.540
fré	152.770
oce	152.510
îte	152.470
bul	152.410
ogi	152.230
phr	152.110
ugi	151.790
lâc	151.730
fli	151.670
jur	151.150
âle	150.990
châ	150.950
hra	150.810
éus	150.750
rum	150.590
old	150.220
sép	150.210
rsé	150.170
url	150.160
rsi	150.120
bso	149.220
vés	149.060
eci	149.060
hèr	148.810
opa	148.760
ngs	148.720
gat	148.720
éfé	148.230
ech	148.220
eub	148.000
alt	148.000
bst	147.810
pta	147.630
ipl	147.590
péc	147.390
-là	147.230
lta	146.490
ilé	145.470
igo	145.420
drô	145.410
mèn	145.270
piq	144.830
dul	144.380
ysa	144.040
nul	143.970
ibé	143.840
ûte	143.330
boî	143.230
ném	142.970
zon	142.890
pèc	142.850
mél	142.670
léc	142.510
ayo	142.410
pru	142.230
xac	142.220
bât	141.950
nad	141.740
grâ	141.280
âce	141.280
râc	141.280
rgu	141.270
sèr	141.180
reç	140.810
tég	140.590
bag	140.530
oté	139.980
égè	139.950
ipa	139.900
hoc	139.660
mén	139.480
iab	139.340
vor	138.980
néc	138.930
-ba	138.920
ècl	138.850
séd	138.800
poq	138.720
ejo	138.570
ecu	138.390
jol	137.940
dal	137.900
leq	137.580
cès	137.290
rlé	137.040
is 	136.910
abe	136.670
oif	136.540
ayé	136.300
s q	136.290
mem	135.890
guè	135.840
ogu	135.690
coc	135.430
uts	135.310
vén	134.950
scè	134.870
llè	134.820
ncu	134.730
xce	134.630
lda	133.530
dîn	133.340
élè	133.150
séc	133.050
nég	132.690
gio	132.510
aub	132.070
qu'	131.770
mol	131.670
rcé	131.420
lex	131.390
aib	131.350
ébo	131.340
cèn	131.230
edo	131.090
âti	130.960
bot	130.920
sue	130.690
u'u	129.530
mys	129.480
cos	129.170
ené	129.000
ull	128.370
bis	128.340
fid	128.240
tut	128.150
êté	128.050
rçu	127.600
ède	127.530
roj	127.410
oje	127.060
îch	126.880
aîc	126.880
lém	126.690
rpe	126.670
uid	126.610
rcu	126.490
gên	126.480
vat	126.380
aum	125.850
rud	125.180
loy	124.800
diq	124.710
voc	124.580
mpu	124.320
ipi	124.310
rbi	123.990
lté	123.790
îna	123.780
